image_path,steering_angle
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_261.png,-0.00086583307817966600
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_437.png,-0.00077924977036169900
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_458.png,-0.00070132479332553000
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_501.png,-0.00056807308259367900
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_579.png,-0.00051126577433431100
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_701.png,-0.00046013919690088000
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_746.png,-0.00041412527721079200
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_834.png,-0.00037271274948971300
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_877.png,-0.00033544147454074100
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-39_926.png,-0.00030189732708666700
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_057.png,-0.00133020723762398000
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_132.png,-0.00119718651386158000
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_151.png,-0.00107746786247542000
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_197.png,-0.00096972107622788200
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_248.png,-0.00087274896860509400
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_414.png,-0.00070692666457012600
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_510.png,-0.00063623399811311300
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_566.png,-0.00057261059830180200
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_700.png,-0.00051534953847162200
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_749.png,-0.00046381458462445900
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_798.png,-0.00041743312616201300
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-40_894.png,-0.00037568981354581200
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_001.png,-0.00033812083219123100
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_047.png,-0.00030430874897210800
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_097.png,-0.00027387787407489700
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_145.png,-0.00024649008666740700
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_189.png,-0.00022184107800066600
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_320.png,-0.00019965697020060000
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_347.png,-0.00017969127318054000
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_385.png,-0.00016172214586248600
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_408.png,-0.00014554993127623700
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_445.png,-0.00013099493814861300
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_481.png,-0.00011789544433375200
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_594.png,-0.00010610589990037700
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_618.png,-0.00009549530991033940
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_656.png,-0.00008594577891930550
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_681.png,-0.00007735120102737490
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_763.png,-0.00006961608092463740
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_786.png,-0.00006265447283217370
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_928.png,-0.00005638902554895630
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-41_966.png,-0.00005075012299406070
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_012.png,-0.00004567511069465460
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_058.png,-0.00004110759962518910
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_145.png,-0.00003699683966267020
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_293.png,-0.00003329715569640320
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_315.png,-0.00002996744012676290
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_392.png,-0.00002697069611408660
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_413.png,-0.00002427362650267790
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_448.png,-0.00002184626385241010
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_614.png,-0.00001044900027718980
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_676.png,-0.00000685558908186425
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_933.png,-0.00060428525470182100
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-42_966.png,-0.00054385672923163900
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_063.png,-0.00048947105630847500
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_112.png,-0.00044052395067762700
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_264.png,-0.00035682440004887800
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_402.png,-0.00021070123998486200
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_486.png,-0.00018963111598637600
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_646.png,-0.00017066800438773800
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_728.png,-0.00015360120394896400
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_753.png,-0.00013824108355406800
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_787.png,-0.00012441697519866100
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_925.png,-0.00011197527767879500
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-43_949.png,-0.00010077774991091500
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_029.png,-0.00009069997491982410
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_055.png,-0.00008162997742784170
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_088.png,-0.00007346697968505750
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_204.png,-0.00006612028171655180
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_283.png,-0.00005950825354489660
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_306.png,-0.00005355742819040690
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_338.png,-0.00004820168537136620
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_360.png,-0.00004338151683422960
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_392.png,-0.00003904336515080660
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_508.png,-0.00003513902863572600
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_589.png,-0.00003162512577215340
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_611.png,-0.00002846261319493800
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_644.png,-0.00002561635187544420
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_666.png,-0.00002305471668789980
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_699.png,-0.00002074924501910980
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_869.png,-0.00000992429956998069
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-44_908.png,-0.00000803868265168435
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_114.png,-0.00000427208554709378
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_200.png,-0.00000384487699238441
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_231.png,-0.00000346038929314596
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_276.png,-0.00000311435036383137
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_319.png,-0.00000280291532744823
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_413.png,-0.00000252262379470341
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_432.png,-0.00000227036141523307
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_515.png,-0.00000204332527370976
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_538.png,-0.00000183899274633878
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_573.png,-0.00000165509347170490
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_597.png,-0.00000148958412453441
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_632.png,-0.00000134062571208097
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_754.png,-0.00000120656314087287
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_774.png,-0.00000108590682678559
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_807.png,-0.00000097731614410703
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_828.png,-0.00000087958452969633
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_862.png,-0.00000079162607672670
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_887.png,-0.00000071246346905403
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_928.png,-0.00000064121712214862
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-45_969.png,-0.00000057709540993376
C:\Users\arich\OneDrive\Escritorio\Dataset Imagenes\dataset_images\2025-06-18_23-41-46_110.png,-0.00000051938586894038
